Group,Day,Method,Actions,Returns,Conversion Rate
5,19,B,9,2,0.222222222222222
5,20,A,16,11,0.6875
5,20,B,16,5,0.3125
5,21,A,9,0,0
5,21,B,9,4,0.444444444444444
5,22,A,17,8,0.470588235294118
5,22,B,17,5,0.294117647058823
5,23,A,19,6,0.31578947368421
5,23,B,19,0,0
5,24,A,17,12,0.705882352941176
5,24,B,17,4,0.235294117647059
5,25,A,23,7,0.304347826086957
5,25,B,23,8,0.347826086956522
5,26,A,20,8,0.4
5,26,B,20,7,0.35
5,27,A,11,8,0.727272727272727
5,27,B,11,1,0.090909090909091
5,28,A,23,5,0.217391304347826
5,28,B,23,3,0.130434782608696
5,29,A,12,4,0.333333333333333
5,29,B,12,0,0
5,30,A,11,8,0.727272727272727
5,30,B,11,3,0.272727272727273
5,31,A,18,7,0.388888888888889
5,31,B,18,0,0
5,32,A,16,2,0.125
5,32,B,16,1,0.0625
5,33,A,12,1,0.083333333333333
5,33,B,12,2,0.166666666666667
5,34,A,16,2,0.125
5,34,B,16,7,0.4375
5,35,A,9,1,0.111111111111111
5,35,B,9,0,0
5,36,A,24,15,0.625
5,36,B,24,1,0.041666666666667
5,37,A,22,14,0.636363636363636
5,37,B,22,2,0.090909090909091
5,38,A,19,4,0.210526315789474
5,38,B,19,8,0.421052631578947
5,39,A,15,7,0.466666666666667
5,39,B,15,2,0.133333333333333
5,40,A,8,6,0.75
5,40,B,8,3,0.375
5,41,A,14,2,0.142857142857143
5,41,B,14,2,0.142857142857143
5,42,A,18,2,0.111111111111111
5,42,B,18,3,0.166666666666667
5,43,A,23,4,0.173913043478261
5,43,B,23,0,0
5,44,A,17,6,0.352941176470588
5,44,B,17,4,0.235294117647059
5,45,A,17,9,0.529411764705882
5,45,B,17,2,0.117647058823529
5,46,A,22,9,0.409090909090909
5,46,B,22,8,0.363636363636364
5,47,A,9,6,0.666666666666667
5,47,B,9,1,0.111111111111111
5,48,A,23,18,0.782608695652174
5,48,B,23,4,0.173913043478261
5,49,A,18,1,0.055555555555556
5,49,B,18,3,0.166666666666667
5,50,A,16,4,0.25
5,50,B,16,0,0
5,51,A,19,9,0.473684210526316
5,51,B,19,0,0
5,52,A,13,5,0.384615384615385
5,52,B,13,2,0.153846153846154
5,53,A,10,3,0.3
5,53,B,10,4,0.4
5,54,A,17,9,0.529411764705882
5,54,B,17,3,0.176470588235294
5,55,A,16,0,0
5,55,B,16,0,0
5,56,A,14,1,0.071428571428572
5,56,B,14,1,0.071428571428572
5,57,A,23,19,0.826086956521739
5,57,B,23,5,0.217391304347826
5,58,A,25,4,0.16
5,58,B,25,6,0.24
5,59,A,18,4,0.222222222222222
5,59,B,18,1,0.055555555555556
5,60,A,25,13,0.52
5,60,B,25,10,0.4
5,61,A,15,10,0.666666666666667
5,61,B,15,0,0
5,62,A,15,7,0.466666666666667
5,62,B,15,6,0.4
5,63,A,12,3,0.25
5,63,B,12,4,0.333333333333333
5,64,A,25,6,0.24
5,64,B,25,1,0.04
5,65,A,8,5,0.625
5,65,B,8,3,0.375
5,66,A,10,3,0.3
5,66,B,10,1,0.1
5,67,A,21,6,0.285714285714286
5,67,B,21,9,0.428571428571429
5,68,A,9,0,0
5,68,B,9,3,0.333333333333333
5,69,A,11,1,0.090909090909091
5,69,B,11,3,0.272727272727273
5,70,A,15,12,0.8
5,70,B,15,6,0.4
5,71,A,23,5,0.217391304347826
5,71,B,23,2,0.086956521739131
5,72,A,9,2,0.222222222222222
5,72,B,9,3,0.333333333333333
5,73,A,23,6,0.260869565217391
5,73,B,23,2,0.086956521739131
5,74,A,15,10,0.666666666666667
5,74,B,15,4,0.266666666666667
5,75,A,19,6,0.31578947368421
5,75,B,19,6,0.31578947368421
5,76,A,9,7,0.777777777777778
5,76,B,9,2,0.222222222222222
5,77,A,20,0,0
5,77,B,20,5,0.25
5,78,A,16,0,0
5,78,B,16,6,0.375
5,79,A,9,0,0
5,79,B,9,0,0
5,80,A,14,5,0.357142857142857
5,80,B,14,4,0.285714285714286
5,81,A,21,16,0.761904761904762
5,81,B,21,3,0.142857142857143
5,82,A,14,4,0.285714285714286
5,82,B,14,0,0
5,83,A,14,5,0.357142857142857
5,83,B,14,5,0.357142857142857
5,84,A,23,13,0.565217391304348
5,84,B,23,8,0.347826086956522
5,85,A,17,8,0.470588235294118
5,85,B,17,6,0.352941176470588
5,86,A,21,11,0.523809523809524
5,86,B,21,4,0.19047619047619
5,87,A,13,11,0.846153846153846
5,87,B,13,3,0.230769230769231
5,88,A,10,8,0.8
5,88,B,10,2,0.2
5,89,A,11,2,0.181818181818182
5,89,B,11,0,0
6,0,A,28,1,0.035714285714286
6,0,B,28,17,0.607142857142857
6,1,A,23,7,0.304347826086957
6,1,B,23,10,0.434782608695652
6,2,A,22,6,0.272727272727273
6,2,B,22,21,0.954545454545455
6,3,A,10,0,0
6,3,B,10,6,0.6
6,4,A,23,7,0.304347826086957
6,4,B,23,20,0.869565217391304
6,5,A,13,3,0.230769230769231
6,5,B,13,6,0.461538461538462
6,6,A,12,0,0
6,6,B,12,9,0.75
6,7,A,11,2,0.181818181818182
6,7,B,11,7,0.636363636363636
6,8,A,14,0,0
6,8,B,14,1,0.071428571428572
6,9,A,18,6,0.333333333333333
6,9,B,18,17,0.944444444444444
6,10,A,17,2,0.117647058823529
6,10,B,17,2,0.117647058823529
6,11,A,23,2,0.086956521739131
6,11,B,23,20,0.869565217391304
6,12,A,22,5,0.227272727272727
6,12,B,22,2,0.090909090909091
6,13,A,26,4,0.153846153846154
6,13,B,26,4,0.153846153846154
6,14,A,23,5,0.217391304347826
6,14,B,23,17,0.739130434782609
6,15,A,25,4,0.16
6,15,B,25,12,0.48
6,16,A,20,7,0.35
6,16,B,20,16,0.8
6,17,A,18,3,0.166666666666667
6,17,B,18,15,0.833333333333333
6,18,A,12,0,0
6,18,B,12,9,0.75
6,19,A,23,6,0.260869565217391
6,19,B,23,17,0.739130434782609
6,20,A,10,3,0.3
6,20,B,10,8,0.8
6,21,A,15,4,0.266666666666667
6,21,B,15,9,0.6
6,22,A,24,0,0
6,22,B,24,4,0.166666666666667
6,23,A,19,1,0.052631578947369
6,23,B,19,12,0.631578947368421
6,24,A,29,7,0.241379310344828
6,24,B,29,5,0.172413793103448
6,25,A,12,1,0.083333333333333
6,25,B,12,6,0.5
6,26,A,11,3,0.272727272727273
6,26,B,11,7,0.636363636363636
6,27,A,18,3,0.166666666666667
6,27,B,18,0,0
6,28,A,14,1,0.071428571428572
6,28,B,14,4,0.285714285714286
6,29,A,24,3,0.125
6,29,B,24,16,0.666666666666667
6,30,A,18,3,0.166666666666667
6,30,B,18,17,0.944444444444444
6,31,A,19,4,0.210526315789474
6,31,B,19,11,0.578947368421053
6,32,A,13,1,0.076923076923077
6,32,B,13,6,0.461538461538462
6,33,A,29,6,0.206896551724138
6,33,B,29,29,1
6,34,A,23,3,0.130434782608696
6,34,B,23,13,0.565217391304348
6,35,A,25,6,0.24
6,35,B,25,8,0.32
6,36,A,25,5,0.2
6,36,B,25,22,0.88
6,37,A,12,1,0.083333333333333
6,37,B,12,7,0.583333333333333
6,38,A,24,1,0.041666666666667
6,38,B,24,0,0
6,39,A,23,5,0.217391304347826
6,39,B,23,4,0.173913043478261
6,40,A,12,3,0.25
6,40,B,12,9,0.75
6,41,A,26,0,0
6,41,B,26,13,0.5
6,42,A,24,1,0.041666666666667
6,42,B,24,16,0.666666666666667
6,43,A,10,0,0
6,43,B,10,6,0.6
6,44,A,12,0,0
6,44,B,12,9,0.75
6,45,A,22,4,0.181818181818182
6,45,B,22,0,0
6,46,A,10,2,0.2
6,46,B,10,3,0.3
6,47,A,24,4,0.166666666666667
6,47,B,24,11,0.458333333333333
6,48,A,17,2,0.117647058823529
6,48,B,17,10,0.588235294117647
6,49,A,15,3,0.2
6,49,B,15,8,0.533333333333333
6,50,A,27,8,0.296296296296296
6,50,B,27,11,0.407407407407407
6,51,A,10,3,0.3
6,51,B,10,5,0.5
6,52,A,22,3,0.136363636363636
6,52,B,22,16,0.727272727272727
6,53,A,26,0,0
6,53,B,26,13,0.5
6,54,A,14,4,0.285714285714286
6,54,B,14,13,0.928571428571429
6,55,A,16,2,0.125
6,55,B,16,13,0.8125
6,56,A,22,2,0.090909090909091
6,56,B,22,18,0.818181818181818
6,57,A,17,0,0
6,57,B,17,3,0.176470588235294
6,58,A,14,4,0.285714285714286
6,58,B,14,6,0.428571428571429
6,59,A,26,2,0.076923076923077
6,59,B,26,12,0.461538461538462
6,60,A,20,3,0.15
6,60,B,20,9,0.45
6,61,A,19,6,0.31578947368421
6,61,B,19,7,0.368421052631579
6,62,A,13,3,0.230769230769231
6,62,B,13,6,0.461538461538462
6,63,A,19,0,0
6,63,B,19,5,0.263157894736842
6,64,A,15,1,0.066666666666667
6,64,B,15,14,0.933333333333333
6,65,A,18,1,0.055555555555556
6,65,B,18,10,0.555555555555556
6,66,A,26,1,0.038461538461539
6,66,B,26,0,0
6,67,A,22,8,0.363636363636364
6,67,B,22,7,0.318181818181818
6,68,A,24,1,0.041666666666667
6,68,B,24,15,0.625
6,69,A,12,3,0.25
6,69,B,12,3,0.25
6,70,A,11,3,0.272727272727273
6,70,B,11,0,0
6,71,A,20,2,0.1
6,71,B,20,10,0.5
6,72,A,20,3,0.15
6,72,B,20,3,0.15
6,73,A,20,0,0
6,73,B,20,19,0.95
6,74,A,12,0,0
6,74,B,12,3,0.25
6,75,A,28,6,0.214285714285714
6,75,B,28,21,0.75
6,76,A,17,1,0.058823529411765
6,76,B,17,12,0.705882352941176
6,77,A,23,5,0.217391304347826
6,77,B,23,9,0.391304347826087
6,78,A,18,6,0.333333333333333
6,78,B,18,2,0.111111111111111
6,79,A,12,1,0.083333333333333
6,79,B,12,1,0.083333333333333
6,80,A,28,1,0.035714285714286
6,80,B,28,24,0.857142857142857
6,81,A,25,6,0.24
6,81,B,25,1,0.04
6,82,A,24,6,0.25
6,82,B,24,9,0.375
6,83,A,14,5,0.357142857142857
6,83,B,14,0,0
6,84,A,27,9,0.333333333333333
6,84,B,27,0,0
6,85,A,26,7,0.269230769230769
6,85,B,26,15,0.576923076923077
6,86,A,10,0,0
6,86,B,10,8,0.8
6,87,A,23,2,0.086956521739131
6,87,B,23,1,0.043478260869565
6,88,A,28,0,0
6,88,B,28,8,0.285714285714286
6,89,A,23,4,0.173913043478261
6,89,B,23,20,0.869565217391304
7,0,A,13,2,0.153846153846154
7,0,B,13,8,0.615384615384615
7,1,A,10,3,0.3
7,1,B,10,2,0.2
7,2,A,24,12,0.5
7,2,B,24,11,0.458333333333333
7,3,A,10,4,0.4
7,3,B,10,1,0.1
7,4,A,19,11,0.578947368421053
7,4,B,19,10,0.526315789473684
7,5,A,21,3,0.142857142857143
7,5,B,21,8,0.380952380952381
7,6,A,13,7,0.538461538461538
7,6,B,13,7,0.538461538461538
7,7,A,12,7,0.583333333333333
7,7,B,12,7,0.583333333333333
7,8,A,9,4,0.444444444444444
7,8,B,9,0,0
7,9,A,11,2,0.181818181818182
7,9,B,11,1,0.090909090909091
7,10,A,24,10,0.416666666666667
7,10,B,24,3,0.125
7,11,A,26,1,0.038461538461539
7,11,B,26,11,0.423076923076923
7,12,A,16,0,0
7,12,B,16,10,0.625
7,13,A,24,2,0.083333333333333
7,13,B,24,6,0.25
7,14,A,16,6,0.375
7,14,B,16,9,0.5625
7,15,A,19,3,0.157894736842105
7,15,B,19,12,0.631578947368421
7,16,A,10,0,0
7,16,B,10,3,0.3
7,17,A,18,1,0.055555555555556
7,17,B,18,2,0.111111111111111
7,18,A,13,3,0.230769230769231
7,18,B,13,8,0.615384615384615
7,19,A,10,3,0.3
7,19,B,10,6,0.6
7,20,A,17,2,0.117647058823529
7,20,B,17,5,0.294117647058823
7,21,A,15,7,0.466666666666667
7,21,B,15,6,0.4
7,22,A,24,8,0.333333333333333
7,22,B,24,12,0.5
7,23,A,23,7,0.304347826086957
7,23,B,23,6,0.260869565217391
7,24,A,19,5,0.263157894736842
7,24,B,19,12,0.631578947368421
7,25,A,16,0,0
7,25,B,16,7,0.4375
7,26,A,25,2,0.08
7,26,B,25,10,0.4
7,27,A,24,8,0.333333333333333
7,27,B,24,4,0.166666666666667
7,28,A,13,6,0.461538461538462
7,28,B,13,7,0.538461538461538
7,29,A,19,7,0.368421052631579
7,29,B,19,12,0.631578947368421
7,30,A,14,6,0.428571428571429
7,30,B,14,3,0.214285714285714
7,31,A,19,3,0.157894736842105
7,31,B,19,10,0.526315789473684
7,32,A,19,7,0.368421052631579
7,32,B,19,13,0.68421052631579
7,33,A,19,7,0.368421052631579
7,33,B,19,12,0.631578947368421
7,34,A,20,3,0.15
7,34,B,20,3,0.15
7,35,A,18,0,0
7,35,B,18,12,0.666666666666667
7,36,A,23,12,0.521739130434783
7,36,B,23,8,0.347826086956522
7,37,A,10,0,0
7,37,B,10,6,0.6
7,38,A,26,15,0.576923076923077
7,38,B,26,11,0.423076923076923
7,39,A,26,2,0.076923076923077
7,39,B,26,13,0.5
7,40,A,9,4,0.444444444444444
7,40,B,9,1,0.111111111111111
7,41,A,13,4,0.307692307692308
7,41,B,13,7,0.538461538461538
7,42,A,15,5,0.333333333333333
7,42,B,15,7,0.466666666666667
7,43,A,25,0,0
7,43,B,25,4,0.16
7,44,A,9,3,0.333333333333333
7,44,B,9,4,0.444444444444444
7,45,A,20,11,0.55
7,45,B,20,0,0
7,46,A,18,1,0.055555555555556
7,46,B,18,0,0
7,47,A,18,4,0.222222222222222
7,47,B,18,4,0.222222222222222
7,48,A,24,2,0.083333333333333
7,48,B,24,12,0.5
7,49,A,12,1,0.083333333333333
7,49,B,12,0,0
7,50,A,17,7,0.411764705882353
7,50,B,17,6,0.352941176470588
7,51,A,21,1,0.047619047619048
7,51,B,21,11,0.523809523809524
7,52,A,12,0,0
7,52,B,12,4,0.333333333333333
7,53,A,17,4,0.235294117647059
7,53,B,17,11,0.647058823529412
7,54,A,11,3,0.272727272727273
7,54,B,11,0,0
7,55,A,14,7,0.5
7,55,B,14,9,0.642857142857143
7,56,A,26,10,0.384615384615385
7,56,B,26,0,0
7,57,A,21,10,0.476190476190476
7,57,B,21,11,0.523809523809524
7,58,A,9,0,0
7,58,B,9,0,0
7,59,A,21,9,0.428571428571429
7,59,B,21,12,0.571428571428571
7,60,A,20,6,0.3
7,60,B,20,2,0.1
7,61,A,16,0,0
7,61,B,16,6,0.375
7,62,A,16,7,0.4375
7,62,B,16,9,0.5625
7,63,A,21,6,0.285714285714286
7,63,B,21,6,0.285714285714286
7,64,A,21,3,0.142857142857143
7,64,B,21,5,0.238095238095238
7,65,A,9,3,0.333333333333333
7,65,B,9,4,0.444444444444444
7,66,A,21,10,0.476190476190476
7,66,B,21,12,0.571428571428571
7,67,A,13,1,0.076923076923077
7,67,B,13,4,0.307692307692308
7,68,A,11,0,0
7,68,B,11,1,0.090909090909091
7,69,A,13,7,0.538461538461538
7,69,B,13,3,0.230769230769231
7,70,A,23,11,0.478260869565217
7,70,B,23,14,0.608695652173913
7,71,A,16,8,0.5
7,71,B,16,9,0.5625
7,72,A,26,11,0.423076923076923
7,72,B,26,10,0.384615384615385
7,73,A,11,2,0.181818181818182
7,73,B,11,7,0.636363636363636
7,74,A,23,14,0.608695652173913
7,74,B,23,13,0.565217391304348
7,75,A,25,5,0.2
7,75,B,25,7,0.28
7,76,A,24,5,0.208333333333333
7,76,B,24,2,0.083333333333333
7,77,A,26,6,0.230769230769231
7,77,B,26,9,0.346153846153846
7,78,A,24,5,0.208333333333333
7,78,B,24,2,0.083333333333333
7,79,A,11,0,0
7,79,B,11,2,0.181818181818182
7,80,A,16,8,0.5
7,80,B,16,0,0
7,81,A,21,12,0.571428571428571
7,81,B,21,0,0
7,82,A,10,4,0.4
7,82,B,10,4,0.4
7,83,A,13,0,0
7,83,B,13,8,0.615384615384615
7,84,A,15,4,0.266666666666667
7,84,B,15,10,0.666666666666667
7,85,A,26,9,0.346153846153846
7,85,B,26,11,0.423076923076923
7,86,A,17,5,0.294117647058823
7,86,B,17,7,0.411764705882353
7,87,A,26,12,0.461538461538462
7,87,B,26,2,0.076923076923077
7,88,A,22,8,0.363636363636364
7,88,B,22,12,0.545454545454545
7,89,A,20,10,0.5
7,89,B,20,3,0.15
8,0,A,2,0,0
8,0,B,2,0,0
8,1,A,2,0,0
8,1,B,2,0,0
8,2,A,2,0,0
8,2,B,2,0,0
8,3,A,3,0,0
8,3,B,3,1,0.333333333333333
8,4,A,3,0,0
8,4,B,3,0,0
8,5,A,4,1,0.25
8,5,B,4,0,0
8,6,A,2,0,0
8,6,B,2,0,0
8,7,A,5,1,0.2
8,7,B,5,1,0.2
8,8,A,2,0,0
8,8,B,2,0,0
8,9,A,3,0,0
8,9,B,3,0,0
8,10,A,3,0,0
8,10,B,3,0,0
8,11,A,4,2,0.5
8,11,B,4,1,0.25
8,12,A,3,0,0
8,12,B,3,0,0
8,13,A,2,1,0.5
8,13,B,2,0,0
8,14,A,5,0,0
8,14,B,5,1,0.2
8,15,A,3,0,0
8,15,B,3,0,0
8,16,A,5,3,0.6
8,16,B,5,0,0
8,17,A,5,2,0.4
8,17,B,5,0,0
8,18,A,5,2,0.4
8,18,B,5,1,0.2
8,19,A,2,0,0
8,19,B,2,0,0
8,20,A,2,1,0.5
8,20,B,2,0,0
8,21,A,3,1,0.333333333333333
8,21,B,3,0,0
8,22,A,3,1,0.333333333333333
8,22,B,3,0,0
8,23,A,4,0,0
8,23,B,4,0,0
8,24,A,4,0,0
8,24,B,4,1,0.25
8,25,A,5,2,0.4
8,25,B,5,1,0.2
8,26,A,5,0,0
8,26,B,5,0,0
8,27,A,3,1,0.333333333333333
8,27,B,3,0,0
8,28,A,4,2,0.5
8,28,B,4,0,0
8,29,A,3,1,0.333333333333333
8,29,B,3,0,0
8,30,A,3,0,0
8,30,B,3,0,0
8,31,A,3,1,0.333333333333333
8,31,B,3,0,0
8,32,A,2,0,0
8,32,B,2,0,0
8,33,A,5,0,0
8,33,B,5,0,0
8,34,A,3,1,0.333333333333333
8,34,B,3,1,0.333333333333333
8,35,A,5,0,0
8,35,B,5,1,0.2
8,36,A,4,1,0.25
8,36,B,4,0,0
8,37,A,3,1,0.333333333333333
8,37,B,3,0,0
8,38,A,4,1,0.25
8,38,B,4,1,0.25
8,39,A,3,1,0.333333333333333
8,39,B,3,0,0
8,40,A,5,1,0.2
8,40,B,5,0,0
8,41,A,3,1,0.333333333333333
8,41,B,3,0,0
8,42,A,5,0,0
8,42,B,5,0,0
8,43,A,3,0,0
8,43,B,3,0,0
8,44,A,3,0,0
8,44,B,3,0,0
8,45,A,2,1,0.5
8,45,B,2,0,0
8,46,A,4,1,0.25
8,46,B,4,0,0
8,47,A,4,0,0
8,47,B,4,0,0
8,48,A,5,0,0
8,48,B,5,1,0.2
8,49,A,3,1,0.333333333333333
8,49,B,3,0,0
8,50,A,4,0,0
8,50,B,4,1,0.25
8,51,A,2,0,0
8,51,B,2,0,0
8,52,A,5,1,0.2
8,52,B,5,0,0
8,53,A,5,2,0.4
8,53,B,5,0,0
8,54,A,3,0,0
8,54,B,3,0,0
8,55,A,2,0,0
8,55,B,2,0,0
8,56,A,5,1,0.2
8,56,B,5,0,0
8,57,A,3,0,0
8,57,B,3,0,0
8,58,A,5,0,0
8,58,B,5,1,0.2
8,59,A,5,0,0
8,59,B,5,0,0
8,60,A,4,1,0.25
8,60,B,4,0,0
8,61,A,2,1,0.5
8,61,B,2,0,0
8,62,A,5,0,0
8,62,B,5,0,0
8,63,A,4,1,0.25
8,63,B,4,1,0.25
8,64,A,5,1,0.2
8,64,B,5,1,0.2
8,65,A,3,1,0.333333333333333
8,65,B,3,0,0
8,66,A,3,0,0
8,66,B,3,0,0
8,67,A,3,0,0
8,67,B,3,1,0.333333333333333
8,68,A,4,2,0.5
8,68,B,4,1,0.25
8,69,A,3,0,0
8,69,B,3,0,0
8,70,A,2,1,0.5
8,70,B,2,0,0
8,71,A,2,1,0.5
8,71,B,2,0,0
8,72,A,3,1,0.333333333333333
8,72,B,3,0,0
8,73,A,2,0,0
8,73,B,2,0,0
8,74,A,3,1,0.333333333333333
8,74,B,3,0,0
8,75,A,2,1,0.5
8,75,B,2,0,0
8,76,A,2,0,0
8,76,B,2,0,0
8,77,A,2,1,0.5
8,77,B,2,0,0
8,78,A,5,2,0.4
8,78,B,5,1,0.2
8,79,A,4,1,0.25
8,79,B,4,0,0
8,80,A,4,1,0.25
8,80,B,4,0,0
8,81,A,5,0,0
8,81,B,5,0,0
8,82,A,4,0,0
8,82,B,4,0,0
8,83,A,5,3,0.6
8,83,B,5,1,0.2
8,84,A,5,2,0.4
8,84,B,5,0,0
8,85,A,5,1,0.2
8,85,B,5,1,0.2
8,86,A,2,0,0
8,86,B,2,0,0
8,87,A,2,1,0.5
8,87,B,2,0,0
8,88,A,5,2,0.4
8,88,B,5,0,0
8,89,A,3,0,0
8,89,B,3,0,0
9,0,A,20,1,0.05
9,0,B,20,17,0.85
9,1,A,12,2,0.166666666666667
9,1,B,12,12,1
9,2,A,17,0,0
9,2,B,17,7,0.411764705882353
9,3,A,21,8,0.380952380952381
9,3,B,21,16,0.761904761904762
9,4,A,23,16,0.695652173913043
9,4,B,23,9,0.391304347826087
9,5,A,22,8,0.363636363636364
9,5,B,22,21,0.954545454545455
9,6,A,19,10,0.526315789473684
9,6,B,19,7,0.368421052631579
9,7,A,22,6,0.272727272727273
9,7,B,22,9,0.409090909090909
9,8,A,15,8,0.533333333333333
9,8,B,15,3,0.2
9,9,A,14,6,0.428571428571429
9,9,B,14,0,0
9,10,A,15,15,1
9,10,B,15,5,0.333333333333333
9,11,A,15,9,0.6
9,11,B,15,8,0.533333333333333
9,12,A,12,7,0.583333333333333
9,12,B,12,6,0.5
9,13,A,19,16,0.842105263157895
9,13,B,19,19,1
9,14,A,23,24,1.04347826086957
9,14,B,23,10,0.434782608695652
9,15,A,17,5,0.294117647058823
9,15,B,17,3,0.176470588235294
9,16,A,9,0,0
9,16,B,9,8,0.888888888888889
9,17,A,26,8,0.307692307692308
9,17,B,26,5,0.192307692307692
9,18,A,11,1,0.090909090909091
9,18,B,11,10,0.909090909090909
9,19,A,16,1,0.0625
9,19,B,16,11,0.6875
9,20,A,23,9,0.391304347826087
9,20,B,23,22,0.956521739130435
9,21,A,14,9,0.642857142857143
9,21,B,14,1,0.071428571428572
9,22,A,11,3,0.272727272727273
9,22,B,11,1,0.090909090909091
9,23,A,22,3,0.136363636363636
9,23,B,22,1,0.045454545454546
9,24,A,19,0,0
9,24,B,19,10,0.526315789473684
9,25,A,14,14,1
9,25,B,14,7,0.5
9,26,A,10,7,0.7
9,26,B,10,6,0.6
9,27,A,21,20,0.952380952380952
9,27,B,21,19,0.904761904761905
9,28,A,20,1,0.05
9,28,B,20,2,0.1
9,29,A,21,11,0.523809523809524
9,29,B,21,2,0.095238095238095
9,30,A,12,5,0.416666666666667
9,30,B,12,8,0.666666666666667
9,31,A,17,0,0
9,31,B,17,17,1
9,32,A,24,18,0.75
9,32,B,24,20,0.833333333333333
9,33,A,22,3,0.136363636363636
9,33,B,22,23,1.04545454545455
9,34,A,17,8,0.470588235294118
9,34,B,17,1,0.058823529411765
9,35,A,9,8,0.888888888888889
9,35,B,9,5,0.555555555555556
9,36,A,20,7,0.35
9,36,B,20,15,0.75
9,37,A,21,20,0.952380952380952
9,37,B,21,17,0.80952380952381
9,38,A,14,2,0.142857142857143
9,38,B,14,13,0.928571428571429
9,39,A,22,12,0.545454545454545
9,39,B,22,14,0.636363636363636
9,40,A,9,7,0.777777777777778
9,40,B,9,4,0.444444444444444
9,41,A,22,5,0.227272727272727
9,41,B,22,14,0.636363636363636
9,42,A,18,9,0.5
9,42,B,18,4,0.222222222222222
9,43,A,24,6,0.25
9,43,B,24,24,1
9,44,A,24,21,0.875
9,44,B,24,5,0.208333333333333
9,45,A,9,8,0.888888888888889
9,45,B,9,1,0.111111111111111
9,46,A,13,9,0.692307692307692
9,46,B,13,13,1
9,47,A,13,3,0.230769230769231
9,47,B,13,12,0.923076923076923
9,48,A,21,9,0.428571428571429
9,48,B,21,8,0.380952380952381
9,49,A,11,0,0
9,49,B,11,5,0.454545454545455
9,50,A,12,3,0.25
9,50,B,12,9,0.75
9,51,A,18,4,0.222222222222222
9,51,B,18,11,0.611111111111111
9,52,A,11,5,0.454545454545455
9,52,B,11,7,0.636363636363636
9,53,A,25,4,0.16
9,53,B,25,25,1
9,54,A,14,6,0.428571428571429
9,54,B,14,9,0.642857142857143
9,55,A,25,5,0.2
9,55,B,25,24,0.96
9,56,A,24,21,0.875
9,56,B,24,14,0.583333333333333
9,57,A,25,3,0.12
9,57,B,25,16,0.64
9,58,A,9,4,0.444444444444444
9,58,B,9,4,0.444444444444444
9,59,A,17,16,0.941176470588235
9,59,B,17,5,0.294117647058823
9,60,A,13,0,0
9,60,B,13,4,0.307692307692308
9,61,A,13,3,0.230769230769231
9,61,B,13,3,0.230769230769231
9,62,A,10,5,0.5
9,62,B,10,2,0.2
9,63,A,12,6,0.5
9,63,B,12,1,0.083333333333333
9,64,A,17,11,0.647058823529412
9,64,B,17,2,0.117647058823529
9,65,A,14,3,0.214285714285714
9,65,B,14,10,0.714285714285714
9,66,A,10,3,0.3
9,66,B,10,5,0.5
9,67,A,12,1,0.083333333333333
9,67,B,12,5,0.416666666666667
9,68,A,18,14,0.777777777777778
9,68,B,18,14,0.777777777777778
9,69,A,19,11,0.578947368421053
9,69,B,19,12,0.631578947368421
9,70,A,22,6,0.272727272727273
9,70,B,22,11,0.5
9,71,A,23,19,0.826086956521739
9,71,B,23,2,0.086956521739131
9,72,A,10,1,0.1
9,72,B,10,4,0.4
9,73,A,19,6,0.31578947368421
9,73,B,19,16,0.842105263157895
9,74,A,16,15,0.9375
9,74,B,16,1,0.0625
9,75,A,23,24,1.04347826086957
9,75,B,23,12,0.521739130434783
9,76,A,22,22,1
9,76,B,22,15,0.681818181818182
9,77,A,17,16,0.941176470588235
9,77,B,17,15,0.882352941176471
9,78,A,16,0,0
9,78,B,16,4,0.25
9,79,A,16,4,0.25
9,79,B,16,14,0.875
9,80,A,16,10,0.625
9,80,B,16,1,0.0625
9,81,A,24,4,0.166666666666667
9,81,B,24,2,0.083333333333333
9,82,A,23,20,0.869565217391304
9,82,B,23,0,0
9,83,A,23,14,0.608695652173913
9,83,B,23,17,0.739130434782609
9,84,A,12,7,0.583333333333333
9,84,B,12,6,0.5
9,85,A,16,7,0.4375
9,85,B,16,10,0.625
9,86,A,26,24,0.923076923076923
9,86,B,26,8,0.307692307692308
9,87,A,22,17,0.772727272727273
9,87,B,22,4,0.181818181818182
9,88,A,9,0,0
9,88,B,9,0,0
9,89,A,13,0,0
9,89,B,13,6,0.461538461538462
10,0,A,16,13,0.8125
10,0,B,16,13,0.8125
10,1,A,23,21,0.91304347826087
10,1,B,23,11,0.478260869565217
10,2,A,14,1,0.071428571428572
10,2,B,14,10,0.714285714285714
10,3,A,13,0,0
10,3,B,13,9,0.692307692307692
10,4,A,28,15,0.535714285714286
10,4,B,28,15,0.535714285714286
10,5,A,11,8,0.727272727272727
10,5,B,11,8,0.727272727272727
10,6,A,16,13,0.8125
10,6,B,16,5,0.3125
10,7,A,22,13,0.590909090909091
10,7,B,22,2,0.090909090909091
10,8,A,14,9,0.642857142857143
10,8,B,14,12,0.857142857142857
10,9,A,13,3,0.230769230769231
10,9,B,13,0,0
10,10,A,21,11,0.523809523809524
10,10,B,21,6,0.285714285714286
10,11,A,24,17,0.708333333333333
10,11,B,24,17,0.708333333333333
10,12,A,29,8,0.275862068965517
10,12,B,29,24,0.827586206896552
10,13,A,17,8,0.470588235294118
10,13,B,17,6,0.352941176470588
